Driver,Team,LapNumber,micro_sector,Speed,Throttle,Brake,rpm,TyreLife,AirTemp,LapTimeSeconds,TimeSeconds
PER,Red Bull Racing,32,38,295.0,100.0,0.0,10508.666666666666,14.0,26.6,89.31400000000001,0.76
SAR,Williams,31,99,212.25,100.0,0.0,11214.25,15.0,26.6,90.647,1.08
HAM,Mercedes,32,28,125.6,67.8,0.0,9774.0,16.0,26.6,89.876,1.439
OCO,Alpine,32,18,268.0,100.0,0.0,11558.0,16.0,26.6,90.243,0.56
BOT,Alfa Romeo,31,82,104.42857142857143,7.0,42.857142857142854,6363.142857142857,1.0,26.6,91.308,1.719
SAI,Ferrari,32,13,247.66666666666666,99.0,0.0,11616.333333333334,8.0,26.6,89.897,0.76
TSU,AlphaTauri,32,27,99.625,34.875,0.0,7317.625,9.0,26.6,89.968,1.959
STR,Aston Martin,32,24,287.0,0.0,50.0,10524.5,10.0,26.6,89.831,0.44
HUL,Haas F1 Team,32,6,192.75,0.0,100.0,9399.25,18.0,26.6,90.845,1.119
MAG,Haas F1 Team,31,81,168.25,0.0,100.0,9675.75,8.0,26.6,90.631,1.119
OCO,Alpine,32,19,272.5,100.0,0.0,10407.0,16.0,26.6,90.243,0.52
PIA,McLaren,32,33,262.5,99.0,0.0,10607.0,18.0,26.6,89.847,0.52
GAS,Alpine,32,15,258.0,87.0,0.0,11269.5,14.0,26.6,92.563,0.52
ALB,Williams,32,3,268.5,100.0,0.0,11273.0,15.0,26.6,90.35,0.52
NOR,McLaren,32,45,309.5,99.0,0.0,10968.0,17.0,26.6,89.842,0.52
ALO,Aston Martin,32,31,236.66666666666666,99.0,0.0,10962.333333333334,20.0,26.6,89.807,0.879
RUS,Mercedes,32,49,122.0,0.0,100.0,7614.857142857143,17.0,26.6,89.692,1.879
ZHO,Alfa Romeo,32,1,249.0,100.0,0.0,11449.666666666666,18.0,26.6,90.87399999999998,0.879
LEC,Ferrari,32,50,70.88888888888889,28.77777777777778,11.11111111111111,6409.222222222223,14.0,26.6,89.815,2.439
STR,Aston Martin,32,25,195.6,0.0,100.0,9500.8,10.0,26.6,89.831,1.279
PER,Red Bull Racing,32,39,298.0,100.0,0.0,10615.5,14.0,26.6,89.314,0.679
VER,Red Bull Racing,32,55,236.5,100.0,0.0,10807.0,15.0,26.6,89.1,0.679
NOR,McLaren,32,46,307.3333333333333,99.0,0.0,10823.333333333334,17.0,26.6,89.842,0.719
GAS,Alpine,32,16,257.25,90.0,0.0,11275.75,14.0,26.6,92.563,0.959
OCO,Alpine,32,20,280.0,100.0,0.0,10703.75,16.0,26.6,90.243,0.959
SAI,Ferrari,32,14,256.6666666666667,81.0,66.66666666666667,11057.666666666666,8.0,26.6,89.897,0.719
PIA,McLaren,32,34,274.0,99.0,0.0,10947.0,18.0,26.6,89.847,0.959
ALB,Williams,32,4,279.25,100.0,0.0,11613.5,15.0,26.6,90.35,0.959
SAR,Williams,32,0,238.33333333333334,100.0,0.0,11225.333333333334,16.0,26.6,91.13,0.7689999999999918
HUL,Haas F1 Team,32,7,151.0,13.6,20.0,9236.4,18.0,26.6,90.845,1.2
MAG,Haas F1 Team,31,82,109.71428571428571,6.714285714285714,42.857142857142854,8005.714285714285,8.0,26.6,90.631,1.76
PER,Red Bull Racing,32,40,301.0,100.0,0.0,10686.0,14.0,26.6,89.31400000000001,0.6
HAM,Mercedes,32,29,168.25,100.0,0.0,11614.75,16.0,26.6,89.876,0.84
VER,Red Bull Racing,32,56,251.25,100.0,0.0,11261.5,15.0,26.6,89.1,0.84
ALO,Aston Martin,32,32,249.66666666666666,99.0,0.0,10430.333333333334,20.0,26.6,89.807,0.64
ZHO,Alfa Romeo,32,2,259.3333333333333,100.0,0.0,11421.666666666666,18.0,26.6,90.87399999999998,0.64
NOR,McLaren,32,47,301.5,22.0,0.0,11252.5,17.0,26.6,89.842,0.48
SAR,Williams,32,1,248.0,100.0,0.0,10703.0,16.0,26.6,91.13,0.48
SAI,Ferrari,32,15,254.5,81.0,0.0,10363.0,8.0,26.6,89.897,0.48
ALB,Williams,32,5,261.5,0.0,100.0,10571.0,15.0,26.6,90.35,0.6
PIA,McLaren,32,35,282.0,99.0,0.0,11313.0,18.0,26.6,89.847,0.6
PER,Red Bull Racing,32,41,303.0,100.0,0.0,10760.5,14.0,26.6,89.314,0.6
BOT,Alfa Romeo,31,83,120.8,51.4,0.0,7880.0,1.0,26.6,91.308,1.48
GAS,Alpine,32,17,261.5,100.0,0.0,11505.0,14.0,26.6,92.563,0.6
OCO,Alpine,32,21,285.5,100.0,0.0,10902.5,16.0,26.6,90.243,0.6
STR,Aston Martin,32,26,110.6,1.2,100.0,7766.0,10.0,26.6,89.831,1.48
SAR,Williams,32,2,263.6666666666667,100.0,0.0,10963.666666666666,16.0,26.6,91.13,0.92
NOR,McLaren,32,48,254.0,0.0,100.0,10432.333333333334,17.0,26.6,89.842,0.92
HAM,Mercedes,32,30,204.66666666666666,100.0,0.0,11347.0,16.0,26.6,89.87600000000002,0.92
VER,Red Bull Racing,32,57,264.5,100.0,0.0,11223.5,15.0,26.6,89.1,0.76
ZHO,Alfa Romeo,32,3,267.5,100.0,0.0,10716.0,18.0,26.6,90.874,0.76
SAI,Ferrari,32,16,256.0,84.66666666666667,0.0,10418.333333333334,8.0,26.6,89.897,0.92
ALO,Aston Martin,32,33,264.5,99.0,0.0,10990.5,20.0,26.6,89.807,0.76
TSU,AlphaTauri,32,28,141.75,88.75,0.0,10670.5,9.0,26.6,89.968,1.24
ALB,Williams,32,6,187.66666666666666,0.0,100.0,10421.666666666666,15.0,26.6,90.34999999999998,0.88
HUL,Haas F1 Team,32,8,156.33333333333334,70.66666666666667,0.0,10127.666666666666,18.0,26.6,90.84499999999998,0.88
GAS,Alpine,32,18,267.0,100.0,0.0,11660.333333333334,14.0,26.6,92.563,0.88
OCO,Alpine,32,22,286.5,100.0,0.0,10919.5,16.0,26.6,90.243,0.56
PER,Red Bull Racing,32,42,305.5,100.0,0.0,10795.0,14.0,26.6,89.314,0.56
PIA,McLaren,32,36,288.5,99.0,0.0,11515.0,18.0,26.6,89.847,0.56
RUS,Mercedes,32,50,72.55555555555556,23.11111111111111,22.22222222222222,6382.111111111111,17.0,26.6,89.692,2.521
ALO,Aston Martin,32,34,270.5,99.0,0.0,11260.0,20.0,26.6,89.807,0.48
ZHO,Alfa Romeo,32,4,271.0,100.0,0.0,10885.5,18.0,26.6,90.874,0.48
VER,Red Bull Racing,32,58,271.0,100.0,0.0,10804.0,15.0,26.6,89.1,0.48
OCO,Alpine,32,23,286.0,100.0,0.0,10900.5,16.0,26.6,90.243,0.76
PIA,McLaren,32,37,292.5,98.5,0.0,11042.0,18.0,26.6,89.847,0.76
SAI,Ferrari,32,17,261.5,100.0,0.0,10628.5,8.0,26.6,89.897,0.76
LEC,Ferrari,32,51,100.14285714285714,47.142857142857146,0.0,7746.428571428572,14.0,26.6,89.81499999999998,1.961
HAM,Mercedes,32,31,230.66666666666666,100.0,0.0,11265.333333333334,16.0,26.6,89.87600000000002,1.081
PER,Red Bull Racing,32,43,306.0,100.0,0.0,10851.0,14.0,26.6,89.314,0.32
NOR,McLaren,32,49,128.66666666666666,0.0,100.0,9603.333333333334,17.0,26.6,89.842,1.681
SAR,Williams,32,3,268.0,100.0,0.0,11329.0,16.0,26.6,91.13,0.32
MAG,Haas F1 Team,31,83,120.66666666666667,52.333333333333336,0.0,8532.666666666666,8.0,26.6,90.63100000000001,1.681
PER,Red Bull Racing,32,44,307.6666666666667,100.0,0.0,10901.0,14.0,26.6,89.31400000000001,0.921
VER,Red Bull Racing,32,59,278.5,100.0,0.0,11068.5,15.0,26.6,89.1,0.761
ALO,Aston Martin,32,35,279.6666666666667,99.0,0.0,10555.0,20.0,26.6,89.807,0.921
BOT,Alfa Romeo,31,84,130.0,19.2,0.0,8197.6,1.0,26.6,91.308,1.361
STR,Aston Martin,32,27,99.875,40.25,0.0,7595.25,10.0,26.6,89.831,2.161
GAS,Alpine,32,19,272.0,100.0,0.0,11858.0,14.0,26.6,92.563,0.44
HUL,Haas F1 Team,32,9,192.75,100.0,0.0,11070.5,18.0,26.6,90.845,1.161
ALB,Williams,32,7,142.66666666666666,21.833333333333332,16.666666666666668,8964.833333333334,15.0,26.6,90.34999999999998,1.641
ZHO,Alfa Romeo,32,5,250.66666666666666,33.333333333333336,66.66666666666667,9878.333333333334,18.0,26.6,90.87399999999998,0.921
SAR,Williams,32,4,278.0,100.0,0.0,11600.0,16.0,26.6,91.13,0.921
TSU,AlphaTauri,32,29,186.0,100.0,0.0,11240.0,9.0,26.6,89.968,0.921
PIA,McLaren,32,38,297.5,99.0,0.0,10519.0,18.0,26.6,89.847,0.481
OCO,Alpine,32,24,284.0,79.0,33.333333333333336,10789.0,16.0,26.6,90.243,0.721
GAS,Alpine,32,20,278.25,100.0,0.0,10771.0,14.0,26.6,92.563,0.921
SAI,Ferrari,32,18,268.6666666666667,99.66666666666667,0.0,10866.333333333334,8.0,26.6,89.897,0.721
HAM,Mercedes,32,32,246.33333333333334,100.0,0.0,11142.333333333334,16.0,26.6,89.87600000000002,0.6
VER,Red Bull Racing,32,60,284.0,100.0,0.0,11234.0,15.0,26.6,89.09999999999998,0.6
TSU,AlphaTauri,32,30,212.25,100.0,0.0,11113.25,9.0,26.6,89.968,0.96
ALO,Aston Martin,32,36,284.5,99.0,0.0,10501.0,20.0,26.6,89.807,0.44
PIA,McLaren,32,39,300.3333333333333,99.0,0.0,10605.666666666666,18.0,26.6,89.847,0.72
SAR,Williams,32,5,277.0,16.333333333333332,33.333333333333336,11093.333333333334,16.0,26.6,91.13,0.72
PER,Red Bull Racing,32,45,306.3333333333333,100.0,0.0,10838.333333333334,14.0,26.6,89.31400000000001,0.72
ZHO,Alfa Romeo,32,6,176.0,0.0,100.0,9813.6,18.0,26.6,90.874,1.24
SAI,Ferrari,32,19,275.0,99.0,0.0,11125.333333333334,8.0,26.6,89.897,0.72
OCO,Alpine,32,25,233.33333333333334,0.0,100.0,9586.0,16.0,26.6,90.243,0.72
HUL,Haas F1 Team,32,10,218.0,100.0,0.0,11554.0,18.0,26.6,90.845,1.0
BOT,Alfa Romeo,31,85,142.16666666666666,32.333333333333336,16.666666666666668,8945.666666666666,1.0,26.6,91.308,1.56
GAS,Alpine,32,21,283.5,100.0,0.0,10841.5,14.0,26.6,92.563,0.52
HAM,Mercedes,32,33,259.3333333333333,100.0,0.0,10820.0,16.0,26.6,89.87600000000002,0.8
VER,Red Bull Racing,32,61,289.6666666666667,100.0,0.0,11427.0,15.0,26.6,89.09999999999998,0.8
MAG,Haas F1 Team,31,84,130.4,12.6,0.0,8209.4,8.0,26.6,90.631,1.28
ALO,Aston Martin,32,37,290.0,99.0,0.0,10678.333333333334,20.0,26.6,89.807,0.8
NOR,McLaren,32,50,68.18181818181819,12.363636363636363,36.36363636363637,5997.636363636364,17.0,26.6,89.842,2.68
LEC,Ferrari,32,52,146.2,89.6,0.0,10578.8,14.0,26.6,89.815,1.28
PIA,McLaren,32,40,302.5,99.0,0.0,10667.0,18.0,26.6,89.847,0.52
PER,Red Bull Racing,32,46,304.5,100.0,0.0,10794.5,14.0,26.6,89.314,0.52
ALB,Williams,32,8,159.5,81.0,0.0,10487.25,15.0,26.6,90.35,1.0
RUS,Mercedes,32,51,98.0,33.875,0.0,7570.125,17.0,26.6,89.692,1.8
SAR,Williams,32,6,186.25,0.0,100.0,10262.5,16.0,26.6,91.13,1.0
SAI,Ferrari,32,20,280.5,99.0,0.0,11236.5,8.0,26.6,89.897,0.6000000000000001
GAS,Alpine,32,22,284.6666666666667,100.0,0.0,10858.333333333334,14.0,26.6,92.563,0.76
OCO,Alpine,32,26,134.14285714285714,0.0,100.0,8413.857142857143,16.0,26.6,90.24300000000001,1.56
TSU,AlphaTauri,32,31,234.33333333333334,100.0,0.0,11916.666666666666,9.0,26.6,89.968,0.76
ALO,Aston Martin,32,38,294.5,99.0,0.0,10867.0,20.0,26.6,89.807,0.48
PIA,McLaren,32,41,305.0,99.0,0.0,10787.0,18.0,26.6,89.847,0.76
PER,Red Bull Racing,32,47,302.0,0.0,50.0,10498.5,14.0,26.6,89.314,0.48
VER,Red Bull Racing,32,62,293.0,100.0,0.0,10981.0,15.0,26.6,89.1,0.48
STR,Aston Martin,32,28,155.66666666666666,92.66666666666667,0.0,10924.333333333334,10.0,26.6,89.831,1.28
HAM,Mercedes,32,34,270.3333333333333,100.0,0.0,11244.666666666666,16.0,26.6,89.87600000000002,0.76
ZHO,Alfa Romeo,32,7,145.33333333333334,35.833333333333336,0.0,9221.166666666666,18.0,26.6,90.87399999999998,1.28
HUL,Haas F1 Team,32,11,234.33333333333334,98.33333333333333,0.0,10923.666666666666,18.0,26.6,90.84499999999998,0.76
RIC,AlphaTauri,32,6,92.22222222222223,48.333333333333336,0.0,8366.555555555555,0.0,26.6,110.058,1.999
SAI,Ferrari,32,21,284.3333333333333,99.0,0.0,11398.666666666666,8.0,26.6,89.897,0.6000000000000001
TSU,AlphaTauri,32,32,248.0,100.0,0.0,11364.75,9.0,26.6,89.968,0.8
VER,Red Bull Racing,32,63,296.0,100.0,0.0,10526.75,15.0,26.6,89.1,0.8
MAG,Haas F1 Team,31,85,137.66666666666666,55.5,0.0,8811.5,8.0,26.6,90.63100000000001,1.4
SAR,Williams,32,7,145.16666666666666,10.166666666666666,33.333333333333336,8962.833333333334,16.0,26.6,91.13,1.4
GAS,Alpine,32,23,285.0,100.0,0.0,10871.666666666666,14.0,26.6,92.563,0.64
ALO,Aston Martin,32,39,297.0,99.0,0.0,10960.25,20.0,26.6,89.807,0.8
PER,Red Bull Racing,32,48,220.8,0.0,100.0,9035.8,14.0,26.6,89.314,1.04
ALB,Williams,32,9,197.2,100.0,0.0,10625.4,15.0,26.6,90.35,1.04
PIA,McLaren,32,42,306.3333333333333,99.0,0.0,10808.333333333334,18.0,26.6,89.847,0.52
BOT,Alfa Romeo,31,86,137.16666666666666,17.833333333333332,0.0,8577.666666666666,1.0,26.6,91.308,1.3599999999999999
HAM,Mercedes,32,35,276.3333333333333,100.0,0.0,11476.0,16.0,26.6,89.87600000000002,0.52
HUL,Haas F1 Team,32,12,242.0,85.25,0.0,11193.25,18.0,26.6,90.845,0.76
LEC,Ferrari,32,53,186.75,99.0,0.0,11149.75,14.0,26.6,89.815,0.76
SAI,Ferrari,32,22,287.3333333333333,99.0,0.0,11526.333333333334,8.0,26.6,89.897,0.6
GAS,Alpine,32,24,285.0,100.0,0.0,10718.0,14.0,26.6,92.563,0.4
STR,Aston Martin,32,29,197.33333333333334,99.0,0.0,11167.0,10.0,26.6,89.831,0.84
OCO,Alpine,32,27,98.375,19.5,25.0,7014.875,16.0,26.6,90.243,1.919
HAM,Mercedes,32,36,283.6666666666667,100.0,0.0,10495.666666666666,16.0,26.6,89.87600000000002,0.84
VER,Red Bull Racing,32,64,299.0,100.0,0.0,10677.0,15.0,26.6,89.1,0.6
PIA,McLaren,32,43,307.5,99.0,0.0,10867.5,18.0,26.6,89.847,0.6
RUS,Mercedes,32,52,143.5,92.5,0.0,10749.0,17.0,26.6,89.692,1.479
ALO,Aston Martin,32,40,299.5,99.0,0.0,11037.0,20.0,26.6,89.807,0.6
ZHO,Alfa Romeo,32,8,170.25,97.25,0.0,10997.25,18.0,26.6,90.874,1.039
TSU,AlphaTauri,32,33,261.0,100.0,0.0,11469.0,9.0,26.6,89.968,0.6
GAS,Alpine,32,25,258.75,0.0,50.0,9989.0,14.0,26.6,92.563,0.999
HUL,Haas F1 Team,32,13,250.66666666666666,100.0,0.0,11536.333333333334,18.0,26.6,90.84499999999998,0.7989999999999999
ALB,Williams,32,10,223.33333333333334,100.0,0.0,10576.0,15.0,26.6,90.34999999999998,0.7989999999999999
PER,Red Bull Racing,32,49,103.75,0.0,100.0,8309.125,14.0,26.6,89.314,1.999
LEC,Ferrari,32,54,217.75,99.0,0.0,11494.0,14.0,26.6,89.815,0.999
SAI,Ferrari,32,23,288.3333333333333,99.0,0.0,11552.333333333334,8.0,26.6,89.897,0.7989999999999999
TSU,AlphaTauri,32,34,270.75,100.0,0.0,10709.25,9.0,26.6,89.968,0.879
VER,Red Bull Racing,32,65,301.3333333333333,100.0,0.0,10728.0,15.0,26.6,89.09999999999998,0.639
MAG,Haas F1 Team,31,86,142.33333333333334,7.5,0.0,8892.0,8.0,26.6,90.63100000000001,1.319
PIA,McLaren,32,44,309.6666666666667,98.66666666666667,0.0,10890.333333333334,18.0,26.6,89.847,0.639
ALO,Aston Martin,32,41,301.6666666666667,99.0,0.0,11088.333333333334,20.0,26.6,89.807,0.639
SAR,Williams,32,8,151.5,75.83333333333333,0.0,9904.0,16.0,26.6,91.13,1.319
NOR,McLaren,32,51,94.375,32.125,0.0,7171.625,17.0,26.6,89.842,1.919
STR,Aston Martin,32,30,212.75,99.0,0.0,10926.5,10.0,26.6,89.831,0.839
HAM,Mercedes,32,37,289.6666666666667,100.0,0.0,10698.333333333334,16.0,26.6,89.87600000000002,0.639
BOT,Alfa Romeo,31,87,152.4,77.6,0.0,9847.4,1.0,26.6,91.308,1.079
ALB,Williams,32,11,237.5,84.75,0.0,10951.0,15.0,26.6,90.35,0.88
RIC,AlphaTauri,32,7,82.0,0.0,77.77777777777777,7890.888888888889,0.0,26.6,110.058,2.24
ZHO,Alfa Romeo,32,9,201.5,100.0,0.0,10891.75,18.0,26.6,90.874,0.88
HUL,Haas F1 Team,32,14,256.3333333333333,85.66666666666667,0.0,11777.333333333334,18.0,26.6,90.84499999999998,0.64
SAI,Ferrari,32,24,288.3333333333333,73.0,33.333333333333336,11530.333333333334,8.0,26.6,89.897,0.64
VER,Red Bull Racing,32,66,301.0,100.0,0.0,10687.5,15.0,26.6,89.1,0.44
PIA,McLaren,32,45,310.0,99.0,0.0,10940.666666666666,18.0,26.6,89.847,0.6799999999999999
ALO,Aston Martin,32,42,303.3333333333333,99.33333333333333,0.0,11131.333333333334,20.0,26.6,89.807,0.6799999999999999
GAS,Alpine,32,26,159.4,0.0,100.0,9764.8,14.0,26.6,92.563,1.28
LEC,Ferrari,32,55,238.0,99.0,0.0,10982.666666666666,14.0,26.6,89.815,0.6799999999999999
RUS,Mercedes,32,53,186.66666666666666,100.0,0.0,11311.0,17.0,26.6,89.692,0.76
TSU,AlphaTauri,32,35,277.0,100.0,0.0,10984.0,9.0,26.6,89.968,0.44
HAM,Mercedes,32,38,293.5,100.0,0.0,10829.0,16.0,26.6,89.876,0.44
SAI,Ferrari,32,25,232.33333333333334,1.0,100.0,9952.333333333334,8.0,26.6,89.897,0.8400000000000001
VER,Red Bull Racing,32,67,285.0,4.0,66.66666666666667,9975.666666666666,15.0,26.6,89.09999999999998,0.8400000000000001
HUL,Haas F1 Team,32,15,254.0,73.0,0.0,10730.666666666666,18.0,26.6,90.84499999999998,0.8400000000000001
STR,Aston Martin,32,31,239.33333333333334,99.0,0.0,11060.333333333334,10.0,26.6,89.831,0.8400000000000001
OCO,Alpine,32,28,127.2,76.6,0.0,9381.6,16.0,26.6,90.243,1.36
ALO,Aston Martin,32,43,305.0,99.0,0.0,11220.0,20.0,26.6,89.807,0.6000000000000001
MAG,Haas F1 Team,31,87,150.4,66.6,0.0,9866.0,8.0,26.6,90.631,1.36
HAM,Mercedes,32,39,296.5,100.0,0.0,10954.5,16.0,26.6,89.876,0.6000000000000001
ZHO,Alfa Romeo,32,10,226.0,100.0,0.0,10990.333333333334,18.0,26.6,90.87399999999998,0.96
TSU,AlphaTauri,32,36,283.0,100.0,0.0,11174.5,9.0,26.6,89.968,0.6000000000000001
SAR,Williams,32,9,194.0,100.0,0.0,10787.666666666666,16.0,26.6,91.13,0.96
PIA,McLaren,32,46,307.5,98.5,0.0,10797.5,18.0,26.6,89.847,0.6000000000000001
BOT,Alfa Romeo,31,88,188.66666666666666,100.0,0.0,11438.666666666666,1.0,26.6,91.308,0.96
LEC,Ferrari,32,56,252.0,99.0,0.0,11289.666666666666,14.0,26.6,89.815,0.96
ALB,Williams,32,12,240.5,70.5,0.0,10055.0,15.0,26.6,90.35,0.6000000000000001
PER,Red Bull Racing,32,50,76.77777777777777,23.666666666666668,0.0,6496.333333333333,14.0,26.6,89.314,2.281
RUS,Mercedes,32,54,218.5,100.0,0.0,11126.75,17.0,26.6,89.692,1.04
ALO,Aston Martin,32,44,306.5,99.0,0.0,11282.0,20.0,26.6,89.807,0.6
HUL,Haas F1 Team,32,16,254.33333333333334,94.0,0.0,10397.0,18.0,26.6,90.84499999999998,0.76
STR,Aston Martin,32,32,255.66666666666666,99.0,0.0,10605.333333333334,10.0,26.6,89.831,0.76
SAI,Ferrari,32,26,140.4,0.0,100.0,9526.8,8.0,26.6,89.897,1.321
PIA,McLaren,32,47,292.0,0.0,50.0,10514.0,18.0,26.6,89.847,0.6
TSU,AlphaTauri,32,37,288.3333333333333,100.0,0.0,11380.666666666666,9.0,26.6,89.968,0.76
ALB,Williams,32,13,246.0,92.0,0.0,10420.666666666666,15.0,26.6,90.34999999999998,0.76
NOR,McLaren,32,52,128.0,74.6,0.0,9669.6,17.0,26.6,89.842,1.321
VER,Red Bull Racing,32,68,219.33333333333334,0.0,100.0,9247.0,15.0,26.6,89.09999999999998,0.76
HAM,Mercedes,32,40,299.6666666666667,100.0,0.0,11001.666666666666,16.0,26.6,89.87600000000002,0.76
GAS,Alpine,32,27,106.0,2.0,28.571428571428573,7300.857142857143,14.0,26.6,92.563,1.801
SAR,Williams,32,10,216.66666666666666,100.0,0.0,11123.666666666666,16.0,26.6,91.13,0.761
BOT,Alfa Romeo,31,89,216.0,100.0,0.0,11577.75,1.0,26.6,91.308,0.9610000000000001
LEC,Ferrari,32,57,264.5,99.0,0.0,10574.5,14.0,26.6,89.815,0.4
ZHO,Alfa Romeo,32,11,238.66666666666666,86.33333333333333,0.0,10990.333333333334,18.0,26.6,90.87399999999998,0.761
PIA,McLaren,32,48,215.25,0.0,100.0,8895.25,18.0,26.6,89.847,0.9610000000000001
ALO,Aston Martin,32,45,307.0,99.0,0.0,11263.0,20.0,26.6,89.807,0.521
MAG,Haas F1 Team,31,88,186.5,100.0,0.0,11166.75,8.0,26.6,90.631,1.041
HUL,Haas F1 Team,32,17,260.0,99.0,0.0,10519.5,18.0,26.6,90.845,0.5609999999999999
TSU,AlphaTauri,32,38,294.0,100.0,0.0,11561.0,9.0,26.6,89.968,0.8009999999999999
OCO,Alpine,32,29,174.75,100.0,0.0,10886.75,16.0,26.6,90.243,1.041
RUS,Mercedes,32,55,243.66666666666666,100.0,0.0,11515.0,17.0,26.6,89.692,0.8009999999999999
HAM,Mercedes,32,41,301.5,100.0,0.0,11090.0,16.0,26.6,89.876,0.5609999999999999
VER,Red Bull Racing,32,69,184.75,0.0,75.0,10320.25,15.0,26.6,89.1,1.041
LEC,Ferrari,32,58,271.0,99.0,0.0,10939.0,14.0,26.6,89.815,0.8009999999999999
ALB,Williams,32,14,255.66666666666666,84.33333333333333,0.0,10658.666666666666,15.0,26.6,90.34999999999998,0.8009999999999999
STR,Aston Martin,32,33,264.5,99.0,0.0,11038.5,10.0,26.6,89.831,0.5609999999999999
RIC,AlphaTauri,32,8,79.63636363636364,44.63636363636363,0.0,8381.363636363636,0.0,26.6,110.058,2.481
ZHO,Alfa Romeo,32,12,241.0,83.0,0.0,11161.666666666666,18.0,26.6,90.87399999999998,0.6799999999999999
SAR,Williams,32,11,234.75,86.25,0.0,11185.75,16.0,26.6,91.13,0.88
ALO,Aston Martin,32,46,303.3333333333333,99.0,0.0,11138.666666666666,20.0,26.6,89.807,0.6799999999999999
STR,Aston Martin,32,34,272.0,99.0,0.0,11311.0,10.0,26.6,89.831,0.6799999999999999
SAI,Ferrari,32,27,96.6,20.7,40.0,7160.8,8.0,26.6,89.897,2.12
BOT,Alfa Romeo,31,90,235.66666666666666,100.0,0.0,10803.333333333334,1.0,26.6,91.308,0.6799999999999999
HAM,Mercedes,32,42,302.6666666666667,100.0,0.0,11156.666666666666,16.0,26.6,89.87600000000002,0.6799999999999999
NOR,McLaren,32,53,177.2,97.8,0.0,10977.8,17.0,26.6,89.842,1.2
HUL,Haas F1 Team,32,18,264.0,99.0,0.0,10713.0,18.0,26.6,90.84499999999998,0.6799999999999999
RUS,Mercedes,32,56,255.0,100.0,0.0,10667.0,17.0,26.6,89.692,0.6799999999999999
TSU,AlphaTauri,32,39,296.3333333333333,100.0,0.0,11141.666666666666,9.0,26.6,89.968,0.6799999999999999
LEC,Ferrari,32,59,280.0,99.0,0.0,11233.666666666666,14.0,26.6,89.815,0.6799999999999999
ALB,Williams,32,15,254.66666666666666,64.66666666666667,0.0,10589.666666666666,15.0,26.6,90.34999999999998,0.6799999999999999
PIA,McLaren,32,49,109.5,0.0,100.0,8309.375,18.0,26.6,89.847,1.6800000000000002
ALO,Aston Martin,32,47,300.5,99.0,0.0,11026.0,20.0,26.6,89.807,0.44
GAS,Alpine,32,28,108.0,57.125,0.0,8146.0,14.0,26.6,92.563,1.6400000000000001
MAG,Haas F1 Team,31,89,212.66666666666666,100.0,0.0,11425.333333333334,8.0,26.6,90.63100000000001,0.72
ZHO,Alfa Romeo,32,13,248.66666666666666,100.0,0.0,10834.0,18.0,26.6,90.87399999999998,0.72
VER,Red Bull Racing,32,70,164.16666666666666,23.0,0.0,9788.0,15.0,26.6,89.09999999999998,1.24
OCO,Alpine,32,30,204.0,100.0,0.0,10800.25,16.0,26.6,90.243,0.92
SAR,Williams,32,12,237.66666666666666,90.33333333333333,0.0,11376.0,16.0,26.6,91.13,0.72
BOT,Alfa Romeo,31,91,245.5,87.75,0.0,11287.5,1.0,26.6,91.308,0.88
HAM,Mercedes,32,43,303.6666666666667,100.0,0.0,11183.0,16.0,26.6,89.87600000000002,0.72
STR,Aston Martin,32,35,278.6666666666667,99.0,0.0,10717.0,10.0,26.6,89.831,0.72
PER,Red Bull Racing,32,51,96.22222222222223,36.888888888888886,0.0,7305.333333333333,14.0,26.6,89.314,1.92
HUL,Haas F1 Team,32,19,273.25,100.0,0.0,10990.75,18.0,26.6,90.845,0.88
ALO,Aston Martin,32,48,241.8,0.0,100.0,10277.6,20.0,26.6,89.807,1.0
TSU,AlphaTauri,32,40,299.0,100.0,0.0,10619.5,9.0,26.6,89.968,0.48000000000000004
RUS,Mercedes,32,57,266.0,100.0,0.0,11002.333333333334,17.0,26.6,89.692,0.64
ALB,Williams,32,16,254.75,79.25,0.0,10679.75,15.0,26.6,90.35,0.8
LEC,Ferrari,32,60,287.25,99.0,0.0,11512.0,14.0,26.6,89.815,0.8
NOR,McLaren,32,54,213.25,99.0,0.0,11172.25,17.0,26.6,89.842,0.72
MAG,Haas F1 Team,31,90,233.2,99.2,0.0,11179.4,8.0,26.6,90.631,0.92
ZHO,Alfa Romeo,32,14,255.0,83.6,0.0,10288.0,18.0,26.6,90.874,0.92
HAM,Mercedes,32,44,305.6666666666667,100.0,0.0,11216.666666666666,16.0,26.6,89.87600000000002,0.52
OCO,Alpine,32,31,228.25,100.0,0.0,11528.0,16.0,26.6,90.243,0.72
STR,Aston Martin,32,36,285.5,99.0,0.0,10520.5,10.0,26.6,89.831,0.72
TSU,AlphaTauri,32,41,300.75,100.0,0.0,10689.25,9.0,26.6,89.968,0.72
SAR,Williams,32,13,246.25,100.0,0.0,10987.0,16.0,26.6,91.13,0.72
BOT,Alfa Romeo,31,92,246.25,77.0,0.0,11289.25,1.0,26.6,91.308,0.8
HUL,Haas F1 Team,32,20,277.6666666666667,100.0,0.0,11152.666666666666,18.0,26.6,90.84499999999998,0.56
RUS,Mercedes,32,58,274.5,100.0,0.0,11369.0,17.0,26.6,89.692,0.8
